ID,Date,Area,PoolType,Lab1,Lab2,Lab3,Lab4,Lab5,V1,V2,V3,V4,V5,V6,V7,Label
2969,2021-08-03 00:00:00+00:00,East,B,0,0,0,0,0,0.1225,0.11078431372549019,0.5,0.5112778968,28.384961012999998,2928.868735,191.608235,Y
2970,2021-12-16 00:00:00+00:00,East,B,0,0,0,0,0,0.135,0.11078431372549019,0.5,0.2123869041,31.070461077,3216.2810875,232.6671425,Y
2971,2022-05-21 00:00:00+00:00,East,B,0,0,0,0,0,0.135,0.11078431372549019,0.5,0.19366587,3.556996479,1628.6699975,109.49042,N
2972,2018-03-15 00:00:00+00:00,East,B,0,0,0,0,0,0.0875,0.07058823529411765,0.43333333333333335,0.37442068199999995,32.387388993,999.1000825,54.74521,Y
2973,2018-09-18 00:00:00+00:00,East,B,0,0,0,0,0,0.0675,0.07058823529411765,0.43333333333333335,0.6455529,11.774884895999998,782.3090509,43.796168,N
2974,2019-02-11 00:00:00+00:00,East,B,0,0,0,0,0,0.05,0.07058823529411765,0.43333333333333335,0.38733174,21.548555802000003,421.538117,24.6353445,N
2975,2019-07-08 00:00:00+00:00,East,B,0,0,0,0,0,0.045,0.07058823529411765,0.43333333333333335,0.12911058,27.552197772,131.388504,16.423563,N
2976,2021-02-28 00:00:00+00:00,East,B,0,0,0,0,0,0.065,0.07058823529411765,0.43333333333333335,0.7572335517000001,35.098711173,1478.12067,90.3295965,Y
2977,2021-08-03 00:00:00+00:00,East,B,0,0,0,0,0,0.065,0.07058823529411765,0.43333333333333335,0.51644232,30.47009688,1601.2973925,104.015899,Y
2978,2021-12-16 00:00:00+00:00,East,B,0,0,0,0,0,0.075,0.07058823529411765,0.43333333333333335,0.206576928,31.399693056,1669.728905,136.863025,Y
2979,2022-05-18 00:00:00+00:00,East,B,0,0,0,0,0,0.075,0.07058823529411765,0.43333333333333335,0.19366587,5.48719965,848.550755,68.4315125,N
2980,2018-03-20 00:00:00+00:00,East,B,0,0,0,0,0,0.075,0.07058823529411765,0.43333333333333335,0.355054095,29.637333638999998,1177.022015,68.4315125,Y
2981,2018-09-16 00:00:00+00:00,East,B,0,0,0,0,0,0.0675,0.07058823529411765,0.43333333333333335,0.6455529,13.304845269,757.1262543,41.0589075,N
2982,2019-03-04 00:00:00+00:00,East,B,0,0,0,0,0,0.05,0.07058823529411765,0.43333333333333335,0.51644232,18.449901882,782.856503,43.796168,N
2983,2019-07-16 00:00:00+00:00,East,B,0,0,0,0,0,0.045,0.07058823529411765,0.43333333333333335,0.096832935,26.906644871999998,218.98084,13.6863025,N
2984,2021-03-01 00:00:00+00:00,East,B,0,0,0,0,0,0.065,0.07058823529411765,0.43333333333333335,0.7682079509999999,35.034155883000004,1560.238485,95.8041175,Y
2985,2021-08-03 00:00:00+00:00,East,B,0,0,0,0,0,0.0729,0.07058823529411765,0.43333333333333335,0.497075733,30.825150975,1519.1795775,104.015899,Y
2986,2021-12-16 00:00:00+00:00,East,B,0,0,0,0,0,0.075,0.07058823529411765,0.43333333333333335,0.206576928,29.637333638999998,1656.0426025,136.863025,Y
2987,2022-05-21 00:00:00+00:00,East,B,0,0,0,0,0,0.075,0.07058823529411765,0.43333333333333335,0.19366587,3.6344628269999997,958.041175,68.4315125,N
2988,2018-02-23 00:00:00+00:00,East,B,0,0,0,0,0,0.15,0.11078431372549019,0.5533333333333333,0.46802585249999995,27.713585997,1656.0426025,95.8041175,Y
2989,2018-10-07 00:00:00+00:00,East,B,0,0,0,0,0,0.1125,0.11078431372549019,0.5533333333333333,0.45188702999999997,28.320405722999997,1168.8102335,62.9569915,N
2990,2019-03-22 00:00:00+00:00,East,B,0,0,0,0,0,0.09,0.11078431372549019,0.3333333333333333,0.38733174,21.245145938999997,1272.8261325,68.4315125,Y
2991,2020-01-28 00:00:00+00:00,East,B,0,0,0,0,0,0.1,0.11078431372549019,0.5533333333333333,0.51644232,28.475338419,1259.13983,54.74521,Y
2992,2020-07-02 00:00:00+00:00,East,B,0,0,0,0,0,0.09,0.11078431372549019,0.5533333333333333,0.19366587,9.050651658,1204.39462,68.4315125,N
2993,2021-01-26 00:00:00+00:00,East,B,0,0,0,0,0,0.1175,0.11078431372549019,0.5,0.25822116,39.146327856,1067.531595,54.74521,Y
2994,2021-06-29 00:00:00+00:00,East,B,0,0,0,0,0,0.1175,0.11078431372549019,0.5,0.19366587,32.21308971,1560.238485,95.8041175,Y
2995,2021-11-18 00:00:00+00:00,East,B,0,0,0,0,0,0.115,0.11078431372549019,0.5,0.271132218,26.558046306,1751.84672,136.863025,Y
2996,2018-03-01 00:00:00+00:00,East,B,0,0,0,0,0,0.15,0.11078431372549019,0.5533333333333333,0.77466348,27.978262686,1697.10151,95.8041175,Y
2997,2018-10-20 00:00:00+00:00,East,B,0,0,0,0,0,0.12375,0.11078431372549019,0.5533333333333333,0.38733174,28.423694187,1354.9439475,52.0079495,Y
2998,2019-03-20 00:00:00+00:00,East,B,0,0,0,0,0,0.09,0.11078431372549019,0.5533333333333333,0.35892741240000003,19.456964406,1204.39462,68.4315125,N
2999,2020-01-27 00:00:00+00:00,East,B,0,0,0,0,0,0.1,0.11078431372549019,0.5533333333333333,0.51644232,27.022844394,1218.0809225,54.74521,Y
3000,2020-07-02 00:00:00+00:00,East,B,0,0,0,0,0,0.09,0.11078431372549019,0.5533333333333333,0.2278801737,9.476716571999999,1204.39462,68.4315125,N
3001,2021-01-30 00:00:00+00:00,East,B,0,0,0,0,0,0.1175,0.11078431372549019,0.5,0.19366587,29.43721224,875.92336,54.74521,Y
